model,dataset,episode_id,success,spl_full_suite,ndtw,sdtw,steps,path_length,termination
astra,r2r,1639,1,1.0,0.9316564377468739,0.9316564377468739,97,13.755959123373032,stop
astra,rxr,1936,1,1.0,0.9410193749698637,0.9410193749698637,25,2.9339453894644976,stop
astra,r2r,1746,0,0.0,0.5234448318778038,0.0,31,3.0000015646219254,stop
astra,rxr,10574,1,0.9903843945442279,0.946525014905073,0.946525014905073,32,2.2500250935554504,stop
astra,r2r,1482,1,1.0,0.9474522535568387,0.9474522535568387,53,7.518002908676863,stop
astra,rxr,9489,1,1.0,0.9150077332205557,0.9150077332205557,32,2.267277777194977,stop
astra,r2r,289,1,1.0,0.9137492882707867,0.9137492882707867,57,5.8127800691872835,stop
astra,rxr,2437,1,0.7991415573695546,0.9091922861473193,0.9091922861473193,100,14.205461665987968,stop
astra,r2r,1583,0,0.0,0.7700628493781638,0.0,50,4.814682736992836,stop
astra,rxr,1158,1,0.6105104386773225,0.8352500454734189,0.8352500454734189,135,14.881070166826248,stop
astra,r2r,1785,1,1.0,0.9333263683298003,0.9333263683298003,55,10.30931705236435,stop
astra,rxr,6529,1,1.0,0.9040082719098772,0.9040082719098772,16,1.249999850988388,stop
astra,r2r,726,1,0.9272995502602684,0.9424890539138069,0.9424890539138069,46,8.720809236168861,stop
astra,rxr,4179,1,0.5873559241797682,0.8547955117100215,0.8547955117100215,47,6.231752693653107,stop
astra,r2r,802,0,0.0,0.7637609728186007,0.0,56,9.760546416044235,stop
astra,rxr,2682,1,0.9169704786910873,0.9406401812727624,0.9406401812727624,150,25.373246118426323,stop
astra,r2r,949,0,0.0,0.7089750810622402,0.0,78,8.199585571885109,stop
astra,rxr,2836,1,0.8191739880532923,0.9268049712972437,0.9268049712972437,48,6.276342540979385,stop
astra,r2r,1618,1,0.7084050584984336,0.6670290621245072,0.6670290621245072,103,13.960914175957441,stop
astra,rxr,10139,1,0.9520334140764711,0.8018258105266972,0.8018258105266972,52,8.895552784204483,stop
astra,r2r,1629,1,1.0,0.9121475001862458,0.9121475001862458,53,6.712885022163391,stop
astra,rxr,9036,1,0.7729985643880556,0.9008986290271084,0.9008986290271084,73,11.027130827307701,stop
astra,r2r,256,1,0.9954818647343516,0.9233558128246722,0.9233558128246722,38,4.989576011896133,stop
astra,rxr,10469,1,0.6486499923087133,0.8063728304906503,0.8063728304906503,175,26.172349199652672,stop
astra,r2r,1231,1,1.0,0.8997022334004938,0.8997022334004938,44,8.274558179080486,stop
astra,rxr,1563,1,0.5769094646797427,0.5877178184648133,0.5877178184648133,284,39.10931230336428,stop
astra,r2r,913,1,1.0,0.9394613135786238,0.9394613135786238,65,10.505350068211555,stop
astra,rxr,9488,1,1.0,0.8483428691085242,0.8483428691085242,20,1.7939385324716568,stop
astra,r2r,401,1,1.0,0.8814275013946279,0.8814275013946279,28,3.9622967690229416,stop
astra,rxr,7796,1,0.9478422954595467,0.9150910929757308,0.9150910929757308,156,25.25881164520979,stop
astra,r2r,1582,0,0.0,0.6193130017644181,0.0,24,2.7500000670552254,stop
astra,rxr,2183,1,1.0,0.9125677987144201,0.9125677987144201,72,5.752080604434013,stop
astra,r2r,1328,1,1.0,0.9322612851051609,0.9322612851051609,48,7.990454405546188,stop
astra,rxr,3852,1,0.8620448696534634,0.7169051153320356,0.7169051153320356,106,14.374455779790878,stop
astra,r2r,1325,1,0.9501641355591218,0.6935524767469362,0.6935524767469362,70,8.229720059782267,stop
astra,rxr,6321,1,1.0,0.8633789204409044,0.8633789204409044,48,6.457775145769119,stop
astra,r2r,314,1,1.0,0.8935041151346746,0.8935041151346746,48,9.768877133727074,stop
astra,rxr,1622,1,0.8517585432201068,0.8475486629794412,0.8475486629794412,169,25.086014956235886,stop
astra,r2r,1603,1,0.9538030856493283,0.93027386435021,0.93027386435021,84,7.58923526853323,stop
astra,rxr,7211,1,0.9464905264143484,0.8375823551706642,0.8375823551706642,118,16.884940028190613,stop
astra,r2r,1002,1,0.5823570502479499,0.5585355816724505,0.5585355816724505,79,14.290684521198273,stop
astra,rxr,2845,1,1.0,0.9396818124828554,0.9396818124828554,88,12.61404524743557,stop
astra,r2r,464,1,1.0,0.8911019040018088,0.8911019040018088,39,4.795450866222382,stop
astra,rxr,7612,1,1.0,0.9379303159812622,0.9379303159812622,112,12.318911731243134,stop
astra,r2r,1075,1,0.7803471800675142,0.8808803984881842,0.8808803984881842,106,12.78564190864563,stop
astra,rxr,2885,1,0.9839145256705861,0.9268893317865858,0.9268893317865858,130,16.934679575264454,stop
astra,r2r,680,1,1.0,0.9371354544167602,0.9371354544167602,45,9.166826128959656,stop
astra,rxr,6147,1,0.9028515196746892,0.9175201125029909,0.9175201125029909,41,3.9110710993409157,stop
astra,r2r,1474,1,0.4210914580327757,0.2820079680856414,0.2820079680856414,114,17.252885669469833,stop
astra,rxr,2693,1,0.7518651434922671,0.7417096293594595,0.7417096293594595,108,15.160053007304668,stop
astra,r2r,919,1,0.7781556384829519,0.645055582279468,0.645055582279468,67,11.84515093266964,stop
astra,rxr,1124,0,0.0,0.3882153185604025,0.0,174,24.564911991357803,stop
astra,r2r,1779,1,1.0,0.9651891448949751,0.9651891448949751,53,6.334622040390968,stop
astra,rxr,2184,1,1.0,0.8526302916217715,0.8526302916217715,61,4.70953868329525,stop
astra,r2r,785,1,1.0,0.9204732631197199,0.9204732631197199,57,6.3893164694309235,stop
astra,rxr,5898,1,1.0,0.9526597410936777,0.9526597410936777,8,0.7555555999279022,stop
astra,r2r,693,0,0.0,0.8070992401943418,0.0,92,10.912798315286636,stop
astra,rxr,8632,1,0.9849408533097509,0.9400618752259754,0.9400618752259754,138,18.13731011748314,stop
astra,r2r,1472,1,0.7831135797393183,0.8790533574314342,0.8790533574314342,117,13.24721259251237,stop
astra,rxr,10353,1,0.9451461843683782,0.9248163190993587,0.9248163190993587,50,11.066836014389992,stop
astra,r2r,1605,1,1.0,0.931060986057,0.931060986057,64,7.010971538722515,stop
astra,rxr,3154,1,0.45297614130110775,0.7519651962235654,0.7519651962235654,124,14.514782309532166,stop
astra,r2r,1555,1,0.20819530673782782,1.371248555776223e-06,1.371248555776223e-06,376,73.48722338981406,stop
astra,rxr,9064,1,1.0,0.9616522652727678,0.9616522652727678,38,4.336964830756187,stop
astra,r2r,614,1,0.3529770884862992,0.3045421494229042,0.3045421494229042,162,20.404392071068287,stop
astra,rxr,2984,1,1.0,0.9478083315495397,0.9478083315495397,34,3.698104664683342,stop
astra,r2r,518,1,0.9518871971862163,0.957180796727818,0.957180796727818,81,10.433029770851135,stop
astra,rxr,9540,1,0.04516497279707942,0.7551036670094488,0.7551036670094488,212,29.480354968458414,stop
astra,r2r,444,0,0.0,0.1586252179749735,0.0,96,14.016850784420967,stop
astra,rxr,667,1,0.8933706717370269,0.9430379093453262,0.9430379093453262,104,15.569911506026983,stop
astra,r2r,1614,1,0.9487138339578869,0.966722447401153,0.966722447401153,66,8.249624952673912,stop
astra,rxr,852,1,0.6181820774348906,0.9036699901066269,0.9036699901066269,63,5.737277492880821,stop
astra,r2r,402,1,0.3821198866010324,0.3161773655012122,0.3161773655012122,124,15.0407888982445,stop
astra,rxr,5193,1,0.5148075897930815,0.6594568794697133,0.6594568794697133,326,45.45377824921161,stop
astra,r2r,1584,0,0.0,0.37472376217433817,0.0,83,9.279956694692373,stop
astra,rxr,1153,1,0.8240257677861773,0.7863061214113101,0.7863061214113101,115,11.025199733674526,stop
astra,r2r,569,0,0.0,0.8906011741309728,0.0,89,10.657185763120651,stop
astra,rxr,1024,0,0.0,0.04415443262910424,0.0,183,24.895581051707268,stop
astra,r2r,1578,1,0.6765469824383284,0.5291309360927614,0.5291309360927614,109,7.296631149947643,stop
astra,rxr,8156,1,1.0,0.9452355806956907,0.9452355806956907,112,15.65872086584568,stop
astra,r2r,1295,1,0.5017906299415292,0.6397381390935556,0.6397381390935556,109,15.751593828201294,stop
astra,rxr,5081,1,1.0,0.93608319835933,0.93608319835933,35,4.720784954726696,stop
astra,r2r,189,0,0.0,0.011020328097800127,0.0,319,40.542492374777794,stop
astra,rxr,10687,1,1.0,0.90546888354263,0.90546888354263,82,9.96658381074667,stop
astra,r2r,552,1,0.9942129286215263,0.8704469477023967,0.8704469477023967,99,17.11139976978302,stop
astra,rxr,4536,1,1.0,0.944149361270986,0.944149361270986,19,2.645357072353363,stop
astra,r2r,1090,1,0.9825984002027652,0.9394510945603722,0.9394510945603722,65,5.1783813536167145,stop
astra,rxr,3125,0,0.0,0.902197914218794,0.0,90,12.045333974063396,stop
astra,r2r,34,1,1.0,0.9161819961195229,0.9161819961195229,35,6.299956977367401,stop
astra,rxr,10776,1,0.3390830959618276,0.953953863647627,0.953953863647627,73,9.949335560202599,stop
astra,r2r,204,1,0.40548122640869966,0.2673792856443282,0.2673792856443282,171,27.650887981057167,stop
astra,rxr,2291,1,0.9411242236041241,0.9540309147969503,0.9540309147969503,38,5.080293267965317,stop
astra,r2r,1136,1,1.0,0.8832534618785862,0.8832534618785862,60,9.945109143853188,stop
astra,rxr,7733,1,0.2715861047027162,0.6576190198739191,0.6576190198739191,160,14.447576887905598,stop
astra,r2r,290,1,1.0,0.8029244820730836,0.8029244820730836,42,4.671542711555958,stop
astra,rxr,6022,1,0.8743726344318861,0.9135860127684822,0.9135860127684822,183,25.50148218125105,stop
astra,r2r,1483,0,0.0,0.7934712534181554,0.0,29,3.665831573307514,stop
astra,rxr,2182,1,1.0,0.9449191400097152,0.9449191400097152,74,6.16202612221241,stop
astra,r2r,1346,1,0.352358973609647,0.05177443534950038,0.05177443534950038,182,31.214980468153954,stop
astra,rxr,1520,0,0.0,0.8198153562161817,0.0,72,9.714415550231934,stop
astra,mp3d,b874dd5d292a56893f8f1f2d,1,0.19596265773558544,,,353,46.25557648474348,stop
astra,mp3d,65a833e1eff761c105ee9341,1,0.6204476541200732,,,50,4.90103079594299,stop
astra,mp3d,8b5487caf55f1e522fa7541d,1,0.5980733000056699,,,62,9.689693790695264,stop
astra,mp3d,bb16cafc25611c30552523a2,1,0.9628941758576454,,,62,9.650820968351535,stop
astra,mp3d,59bbfbfd8f513f58e77cbca4,1,0.623976252757949,,,139,13.278710127737781,stop
astra,mp3d,213e6efdbb79f89c90754602,1,0.3783328702762082,,,68,13.257796259407508,stop
astra,mp3d,12db647d1a7e541b314450e7,0,0.0,,,11,2.500037707359158,stop
astra,mp3d,c09ded3a8d5419e660039b64,0,0.0,,,500,51.54089348140677,max_steps
astra,mp3d,350e40ac74cb834f8516ed03,0,0.0,,,280,35.890104113608,stop
astra,mp3d,b1a28e8929f8f07b4cba53ba,1,0.29620268208921563,,,260,35.09612176313702,stop
astra,mp3d,4e1b1981621cd500e1652491,1,0.34371048212372257,,,131,16.035204901041936,stop
astra,mp3d,b9b473c0438f6af91aab29dc,1,0.3626932990335184,,,129,17.09185165780452,stop
astra,mp3d,a31411f9e9b786354e28f764,0,0.0,,,500,60.06625836852642,max_steps
astra,mp3d,7c494537c81616782cf9312f,1,0.3282389401249812,,,398,49.60385839285813,stop
astra,mp3d,40f0bca4cbf1e04140b31aaa,0,0.0,,,500,45.21358207887234,max_steps
astra,mp3d,7cfc1789e75a6f70c5bcfad2,0,0.0,,,500,74.51574085606998,max_steps
astra,mp3d,a5762bd0e406a176ac6ed585,0,0.0,,,500,57.312544953818396,max_steps
astra,mp3d,1a62b46a8bddcdc5ff0391a9,1,0.246845648161524,,,277,30.749968346046135,stop
astra,mp3d,8d5674cfe54e2cb210fe4c5e,1,0.17622494884133297,,,238,32.361306634433696,stop
astra,mp3d,d85d14e6f78f570f4ef30dc1,1,0.6765677547209246,,,246,30.126840578053923,stop
astra,mp3d,33c5aeeec866328f56f08494,0,0.0,,,90,12.114317249402594,stop
astra,mp3d,18447f371a9fa6fc03de1150,0,0.0,,,45,7.000000447026944,stop
astra,mp3d,17204bef602c7448c9eec902,1,0.20782623375995457,,,162,11.583739257651835,stop
astra,mp3d,1b545dc184e221cf8b35dcf9,1,0.4254841575786582,,,71,2.6183133916302563,stop
astra,mp3d,77ecaea6266939d3f1f48db7,1,0.34138451169234474,,,77,11.638032241539346,stop
astra,mp3d,de3709d692cb32900a375891,1,0.22040095546803623,,,94,14.134705767561929,stop
astra,mp3d,bb690d28e8f3171705eedf5e,1,0.36937060326210097,,,344,41.917295007281545,stop
astra,mp3d,d36aa8471f1c762b245ce64c,0,0.0,,,4,0.5108534707424393,stop
astra,mp3d,99ac6a3c3d6a2dea570be0f9,0,0.0,,,47,4.864900670723465,stop
astra,mp3d,f68dce3d6af12e65bbb880b5,1,0.24039916369962733,,,404,49.12389942317658,stop
astra,mp3d,549c51dc0f03c599ad1f9ef8,1,0.46539208748955785,,,339,42.85768456465786,stop
astra,mp3d,1a6973823a6286dde0652423,1,0.2910605042908437,,,145,15.028229462240645,stop
astra,mp3d,cea90bf52bd39b7d144a1856,0,0.0,,,48,9.083601734519444,stop
astra,mp3d,a663b6f8fd76e030e9c93101,0,0.0,,,54,4.521473119199823,stop
astra,mp3d,cb995b75746b57d93358623d,1,0.46497328619133244,,,62,6.760479167996851,stop
astra,mp3d,b0fbc943f9b4b683b5923537,1,0.31221133953472685,,,154,24.99999615394067,stop
astra,mp3d,82bab0c34ef7e4466c33febc,1,0.7218802937814525,,,69,8.656573112455614,stop
astra,mp3d,b6defdd548e1dac72ffa3a48,0,0.0,,,500,66.75422675901027,max_steps
astra,mp3d,752a407317bb31624789056a,1,0.5079452231838323,,,274,43.595607679802264,stop
astra,mp3d,5fdd5735e025699ecc13e443,1,0.4372754457038118,,,262,14.909774133920106,stop
astra,mp3d,6c1e86f2b5c0caf337ac1dea,0,0.0,,,500,51.90703761406247,max_steps
astra,mp3d,b92a2d71689d902339a28c0b,0,0.0,,,500,58.622609559187914,max_steps
astra,mp3d,0530875b1b73c400a563c9ba,0,0.0,,,5,0.5000044995178987,stop
astra,mp3d,b5489479db6a32f20c87b1ff,0,0.0,,,24,2.7472411187776817,stop
astra,mp3d,925b72a27d4814afcf0034a3,1,0.06413959948450927,,,420,61.388432951304765,stop
astra,mp3d,b416d788c32f18ea8b3d14cd,1,0.33296505855681663,,,67,4.473890847001441,stop
astra,mp3d,1169adbfb45309a3c5d655cb,0,0.0,,,56,7.087974080162355,stop
astra,mp3d,d8a0c9925a83233ff66c8a05,0,0.0,,,17,3.092354141821408,stop
astra,mp3d,696a69051baecc961533b48e,0,0.0,,,500,73.35040920090516,max_steps
astra,mp3d,d8e848c88cc11f9266095a76,0,0.0,,,500,38.1600150338135,max_steps
astra,hm3d,26991104ba488fcf94ed0e2f,0,0.0,,,500,56.46911438804714,max_steps
astra,hm3d,e5eeab093f20749531e10cfd,1,0.7247876085800791,,,57,5.648559678847798,stop
astra,hm3d,1c79f4249a55a31ca930f2b0,1,0.7416109545305434,,,60,6.736328715127254,stop
astra,hm3d,9de789f9f275910a6bcd96aa,0,0.0,,,500,44.49668733892231,max_steps
astra,hm3d,dd7aa17effe4a51d6f41c21d,1,0.8838282387395986,,,90,11.922509746274255,stop
astra,hm3d,53b9750a6b34df161eba8893,1,0.5977774930643225,,,31,3.390800795275007,stop
astra,hm3d,7d2027f3e9e6c7dc65c9e82b,0,0.0,,,500,34.28969546339993,max_steps
astra,hm3d,c4ceff16d4cdde6779c260e9,1,0.4688943454341579,,,254,25.28418387407896,stop
astra,hm3d,045e3ce284d073e77e42bf05,1,0.4571727731318423,,,109,6.846193576831538,stop
astra,hm3d,49177509d92628e1870c25c8,1,0.5470643536672826,,,32,5.62865673928161,stop
astra,hm3d,dafdb95266c2c55311c27ef0,1,0.35146511054982615,,,79,12.776157509419725,stop
astra,hm3d,07b72e5c58de579a52417664,0,0.0,,,33,1.0546475158757682,stop
astra,hm3d,040a7e59cd62205f9ab7eb46,1,0.6757835951904732,,,43,6.164787640142815,stop
astra,hm3d,9aaea20f755d0f05d8661429,1,0.6134727079191096,,,111,13.84422686452711,stop
astra,hm3d,70ecf06bfa45e4396a520946,1,0.14938262906643018,,,306,29.186035039803176,stop
astra,hm3d,ed6f0f0e011888329e7a27ef,1,0.6533416585335253,,,133,11.107318066819891,stop
astra,hm3d,aac56f17bd388b5189907673,1,0.4977799076653133,,,197,21.51654458778866,stop
astra,hm3d,0e4475d4dd71a7789f162ea3,0,0.0,,,500,53.874333316765785,max_steps
astra,hm3d,82a91384f4cd0950418995ed,1,0.5069317872587319,,,80,6.434258565101677,stop
astra,hm3d,fc003722f4da63e574a4ba25,1,0.14971012781839904,,,178,19.163879833286547,stop
astra,hm3d,52e30fa02b660f8931f04bad,1,0.656853006528133,,,73,6.7046453058455215,stop
astra,hm3d,869e9dd3566a14d1c7ed6d3f,0,0.0,,,500,61.30559541124553,max_steps
astra,hm3d,a6603a577e336ff37fbc8c88,1,0.5119184343148833,,,39,3.6877904248890583,stop
astra,hm3d,ca986d7a6cce0d70f312e95d,0,0.0,,,122,14.51454558804834,stop
astra,hm3d,62cf692bffe9eeff98835c05,1,0.32600182932903177,,,43,6.65453090358194,stop
astra,hm3d,1ec2233d0129cf3be0e78ff3,1,0.49825452316682256,,,117,10.388894904969304,stop
astra,hm3d,8010a606898ef1db89a42896,1,0.18709739614368678,,,180,20.94690557446262,stop
astra,hm3d,a356eef974fd2e7582db6166,1,0.5362138260609279,,,59,4.228819829573112,stop
astra,hm3d,dd86a3f2ccb8e4d40797a328,1,0.5356617515954694,,,70,5.58606548275112,stop
astra,hm3d,cab188dc535a45de8d5ebd19,1,0.5572930610192657,,,178,18.61799255756439,stop
astra,hm3d,aa9bf4d38ca08237f6c2d679,1,0.7901616787569807,,,36,6.584390485805995,stop
astra,hm3d,ba396b8a2e1f707a37a58e83,1,1.0,,,12,2.057979612189661,stop
astra,hm3d,0638422c73f686ffa72ab5fa,1,0.3088442439230628,,,142,16.695594353245514,stop
astra,hm3d,2634f4ada3dd7f7e1f96d9e2,1,0.678837320016282,,,93,6.978888188594347,stop
astra,hm3d,083de1a97fc102f2f2094c63,1,0.8765709368778121,,,59,7.538555841402627,stop
astra,hm3d,80e1ccbe1d71f9dececa8662,0,0.0,,,182,21.287816448021314,stop
astra,hm3d,6b19a3f98ba0313c7bb299f8,1,0.37264347477527665,,,247,27.8966407315969,stop
astra,hm3d,d8345ac3e9e03a0aa4013d54,1,0.7028763964825698,,,43,5.983695241661431,stop
astra,hm3d,d137661edc40d54ac09c2a2d,1,0.5088251657193162,,,101,9.12634863862274,stop
astra,hm3d,f20284815275e144b59298d4,1,0.3149002275082072,,,322,21.393148121384556,stop
astra,hm3d,3fa2439ddc4a934d81bec5f9,1,0.8104431454837518,,,74,8.26570623901163,stop
astra,hm3d,981cdfad49d515c0d45f672b,1,0.42696627125354175,,,131,7.736806018146518,stop
astra,hm3d,d3862628202d6451c79b325a,1,0.6436836147730465,,,156,22.011019788002372,stop
astra,hm3d,71a3a289c4e099d9749b692b,1,0.38520195939035606,,,411,38.091043914206814,stop
astra,hm3d,5439c8e611af8b115778bac8,1,0.23214989713064457,,,206,18.204067129192413,stop
astra,hm3d,5c1f6f14cce965e3603e9c19,1,0.7299946003706291,,,65,7.65634935150545,stop
astra,hm3d,24d5989605fcae318f33aa35,1,0.4905035012968254,,,145,15.54618999565575,stop
astra,hm3d,2d8427402e89e193accfd072,0,0.0,,,365,47.99460141328807,stop
astra,hm3d,ad833a3dce01bcc19f8b11b1,1,0.4309313488021127,,,54,5.515157239565753,stop
astra,hm3d,495359401732f5630cfed38c,1,0.311832084917536,,,143,14.849753323857987,stop
lightnav,r2r,1639,1,0.9546231212961718,0.9296109285997908,0.9296109285997908,73,14.755308032035828,stop
lightnav,r2r,1746,0,0.0,0.4438716954032187,0.0,38,4.939068913459778,stop
lightnav,r2r,1482,1,1.0,0.9414960953315848,0.9414960953315848,38,6.714321311563253,stop
lightnav,r2r,289,0,0.0,0.5200875560632578,0.0,57,10.248906299471855,stop
lightnav,r2r,1583,0,0.0,0.7517041334493794,0.0,55,6.724475063383579,stop
lightnav,r2r,1785,1,1.0,0.9231827384721487,0.9231827384721487,44,9.058811321854591,stop
lightnav,r2r,726,1,0.9335336757569149,0.9043708476458612,0.9043708476458612,44,8.662571787834167,stop
lightnav,r2r,802,0,0.0,0.7698074655427147,0.0,48,9.228743344545364,stop
lightnav,r2r,949,1,0.8156182974283128,0.8181935606411419,0.8181935606411419,50,8.66372925043106,stop
lightnav,r2r,1618,0,0.0,0.7476067701826085,0.0,54,10.83847575262189,stop
lightnav,r2r,1629,1,0.8981666119339619,0.9530993169066864,0.9530993169066864,41,7.561972394585609,stop
lightnav,r2r,256,1,0.8525874010083914,0.8891314707316953,0.8891314707316953,34,5.825833722949028,stop
lightnav,r2r,1231,1,0.9327001777961783,0.8179618538709559,0.8179618538709559,55,10.511499173939228,stop
lightnav,r2r,913,1,0.8629388468247797,0.9327376662072048,0.9327376662072048,62,13.750000819563866,stop
lightnav,r2r,401,1,1.0,0.9377805080158255,0.9377805080158255,30,5.497750073671341,stop
lightnav,r2r,1582,0,0.0,0.827532639592822,0.0,38,5.758357383310795,stop
lightnav,r2r,1328,1,1.0,0.9277296187806748,0.9277296187806748,48,8.993423387408257,stop
lightnav,r2r,1325,1,0.9822945548849031,0.7238034632342822,0.7238034632342822,39,7.960529565811157,stop
lightnav,r2r,314,1,0.9926153922984561,0.8986728880989883,0.8986728880989883,48,10.250001013278961,stop
lightnav,r2r,1603,0,0.0,0.5931344056798445,0.0,72,11.981819309294224,stop
lightnav,r2r,1002,1,0.9232691165652214,0.9230913704215898,0.9230913704215898,46,9.01392750442028,stop
lightnav,r2r,464,1,1.0,0.8800465912376341,0.8800465912376341,33,5.491503551602364,stop
lightnav,r2r,1075,0,0.0,0.5700439083906256,0.0,38,6.500009208917618,stop
lightnav,r2r,680,1,1.0,0.9553066130032597,0.9553066130032597,41,9.159555852413177,stop
lightnav,r2r,1474,0,0.0,0.014401362038561795,0.0,128,20.778205960989,stop
lightnav,r2r,919,1,0.9893318636238874,0.7140451416816426,0.7140451416816426,51,9.316763490438461,stop
lightnav,r2r,1779,0,0.0,0.38633925830764215,0.0,30,5.756233714520931,stop
lightnav,r2r,785,1,0.7845285557324341,0.7427087848157807,0.7427087848157807,52,9.794560685753822,stop
lightnav,r2r,693,0,0.0,0.8493914824939732,0.0,55,10.038311392068863,stop
lightnav,r2r,1472,1,1.0,0.9406666061592374,0.9406666061592374,50,10.135730534791946,stop
lightnav,r2r,1605,1,1.0,0.9069432191069862,0.9069432191069862,51,7.100007764995098,stop
lightnav,r2r,1555,1,0.9122959233363714,0.7544052177188427,0.7544052177188427,86,16.770539715886116,stop
lightnav,r2r,614,1,1.0,0.9239148179491019,0.9239148179491019,43,7.05137512087822,stop
lightnav,r2r,518,1,1.0,0.935645162466246,0.935645162466246,51,9.523006051778793,stop
lightnav,r2r,444,0,0.0,0.13854894090749728,0.0,117,15.39573435485363,stop
lightnav,r2r,1614,0,0.0,0.8418974039853452,0.0,50,8.965723410248756,stop
lightnav,r2r,402,1,1.0,0.9576866842660086,0.9576866842660086,29,5.262412637472153,stop
lightnav,r2r,1584,1,1.0,0.4811370677600134,0.4811370677600134,43,6.60220081359148,stop
lightnav,r2r,569,0,0.0,0.9164086114415139,0.0,53,8.880009174346924,stop
lightnav,r2r,1578,0,0.0,0.5761264584426143,0.0,413,0.47072234004735947,stop
lightnav,r2r,1295,0,0.0,0.5282302392523202,0.0,499,3.1055175960063934,stop
lightnav,r2r,189,0,0.0,0.3688675439427127,0.0,64,9.425400845706463,stop
lightnav,r2r,552,0,0.0,0.2796477653921598,0.0,93,19.069590225815773,stop
lightnav,r2r,1090,1,1.0,0.8889825464910847,0.8889825464910847,28,4.4905701875686646,stop
lightnav,r2r,34,1,1.0,0.8928730882560859,0.8928730882560859,35,6.503826811909676,stop
lightnav,r2r,204,0,0.0,0.43126744992064214,0.0,70,9.777446612715721,stop
lightnav,r2r,1136,0,0.0,0.7845063202484988,0.0,61,10.724480256438255,stop
lightnav,r2r,290,0,0.0,0.6018526975636325,0.0,62,9.050997853279114,stop
lightnav,r2r,1483,1,1.0,0.9485650453402433,0.9485650453402433,39,6.885989956557751,stop
lightnav,r2r,1346,1,0.23505949982855043,0.0009531066010677972,0.0009531066010677972,244,46.79189093410969,stop
lightnav,rxr,1936,1,0.8855637397744253,0.9363698284720202,0.9363698284720202,25,4.276336416602135,stop
lightnav,rxr,10574,1,1.0,0.9202770619958393,0.9202770619958393,21,2.1868240535259247,stop
lightnav,rxr,9489,0,0.0,0.6298703753420736,0.0,30,5.6062183529138565,stop
lightnav,rxr,2437,1,0.6843689071243081,0.8746195370960501,0.8746195370960501,102,16.587800294160843,stop
lightnav,rxr,1158,0,0.0,0.4187768602099044,0.0,177,6.1490798108279705,stop
lightnav,rxr,6529,1,0.7381574575763187,0.843871196701842,0.843871196701842,24,3.225635290145874,stop
lightnav,rxr,4179,0,0.0,0.3445602613195133,0.0,53,6.499999389052391,stop
lightnav,rxr,2682,1,0.8582180882033987,0.8644342882977271,0.8644342882977271,148,27.110262483358383,stop
lightnav,rxr,2836,1,0.9261298377603748,0.9743698117411771,0.9743698117411771,36,5.551507294178009,stop
lightnav,rxr,10139,1,0.9961520962123371,0.96147965073462,0.96147965073462,52,8.501576736569405,stop
lightnav,rxr,9036,1,0.8465230295518513,0.8110311677253419,0.8110311677253419,61,10.069373190402985,stop
lightnav,rxr,10469,1,0.5146480381307048,0.9376505537416047,0.9376505537416047,172,32.986998587846756,stop
lightnav,rxr,1563,0,0.0,0.7803180926751142,0.0,147,24.210017882287502,stop
lightnav,rxr,9488,1,0.8956800375407573,0.9467043316794695,0.9467043316794695,22,4.359148725867271,stop
lightnav,rxr,7796,0,0.0,0.1844621402687352,0.0,162,31.59538322687149,stop
lightnav,rxr,2183,1,0.9753038672767879,0.9669722010512464,0.9669722010512464,38,7.157324254512787,stop
lightnav,rxr,3852,1,0.8869690270236062,0.8678740811132448,0.8678740811132448,116,21.37126523256302,stop
lightnav,rxr,6321,1,1.0,0.9268256002918737,0.9268256002918737,36,6.741343021392822,stop
lightnav,rxr,1622,1,0.9568425025747236,0.8038869674481672,0.8038869674481672,131,22.330976620316505,stop
lightnav,rxr,7211,1,0.9029426003648748,0.9549677757323881,0.9549677757323881,95,17.699282068759203,stop
lightnav,rxr,2845,1,0.9940659267388267,0.9312235115171326,0.9312235115171326,75,12.921389684081078,stop
lightnav,rxr,7612,0,0.0,0.6928729067923172,0.0,103,17.73671291768551,stop
lightnav,rxr,2885,1,0.9407348527596794,0.9353367021736813,0.9353367021736813,99,17.711980344727635,stop
